genome_id,b12,heme,folate,biotin,type1,type3,rm
MGYG000004649,0,0,0,0,0,0,0
MGYG000004650,1,0,1,1,0,0,0
MGYG000004651,0,0,0,0,0,0,0
MGYG000004652,0,0,1,0,0,1,1
MGYG000004653,0,0,0,0,0,1,1
MGYG000004654,0,0,0,0,0,0,0
MGYG000004655,0,0,1,0,1,0,1
MGYG000004656,0,0,0,0,0,0,0
MGYG000004657,0,0,0,0,0,0,0
MGYG000004658,0,0,1,0,0,0,0
MGYG000004659,0,0,0,0,0,0,0
MGYG000004660,0,0,0,0,0,0,0
MGYG000004661,1,1,1,1,0,0,0
MGYG000004662,0,0,0,0,0,1,1
MGYG000004663,0,0,0,0,0,0,0
MGYG000004664,0,0,0,0,1,1,1
MGYG000004665,0,0,0,0,1,0,1
MGYG000004666,1,0,0,0,0,0,0
MGYG000004667,1,0,1,0,1,0,1
MGYG000004668,0,0,0,0,0,0,0
MGYG000004669,0,0,0,0,1,0,1
MGYG000004670,1,0,0,1,0,0,0
MGYG000004671,0,0,0,0,0,0,0
MGYG000004672,0,0,0,0,0,0,0
MGYG000004673,1,1,1,1,0,0,0
MGYG000004674,0,0,0,0,0,0,0
MGYG000004675,0,0,0,0,1,1,1
MGYG000004676,0,0,1,1,0,0,0
MGYG000004677,1,0,0,0,0,0,0
MGYG000004678,0,0,1,0,1,1,1
MGYG000004679,1,0,0,0,0,0,0
MGYG000004680,1,0,0,0,1,1,1
MGYG000004681,0,0,0,0,0,0,0
MGYG000004682,0,0,0,0,0,0,0
MGYG000004683,0,0,0,0,0,0,0
MGYG000004684,0,0,0,0,0,0,0
MGYG000004685,0,0,0,0,0,0,0
MGYG000004686,1,0,0,0,0,0,0
MGYG000004687,0,1,1,0,1,0,1
MGYG000004688,0,0,1,1,0,0,1
MGYG000004689,1,0,1,0,0,1,1
MGYG000004690,0,0,0,0,0,0,0
MGYG000004691,1,0,0,0,0,0,0
MGYG000004692,1,0,0,0,0,0,0
MGYG000004693,1,0,0,0,0,0,0
MGYG000004694,0,1,1,1,1,1,1
MGYG000004695,0,0,0,0,0,0,0
MGYG000004696,0,0,0,0,0,0,0
MGYG000004697,0,0,1,0,0,1,1
MGYG000004698,1,0,1,0,1,0,1
MGYG000004699,1,0,0,0,1,0,1
MGYG000004700,0,0,0,0,0,0,0
MGYG000004701,1,0,0,1,0,0,0
MGYG000004702,0,0,0,0,0,0,0
MGYG000004703,0,0,1,0,0,0,0
MGYG000004704,0,1,1,0,0,0,0
MGYG000004705,0,0,1,0,1,1,1
MGYG000004706,0,0,1,0,1,1,1
MGYG000004707,0,0,0,0,1,1,1
MGYG000004708,0,0,0,0,0,0,0
MGYG000004709,0,0,0,0,0,0,0
MGYG000004710,0,0,0,0,0,0,0
MGYG000004711,1,0,1,1,0,0,0
MGYG000004712,1,0,1,0,0,0,0
MGYG000004713,0,0,0,0,0,0,0
MGYG000004714,1,0,0,0,1,0,1
MGYG000004715,1,0,0,0,1,0,1
MGYG000004716,0,0,0,0,0,0,0
MGYG000004717,1,0,0,1,1,0,1
MGYG000004718,0,0,0,0,0,0,0
MGYG000004719,1,0,1,0,0,0,0
MGYG000004720,0,0,1,1,0,0,0
MGYG000004721,0,0,0,0,0,1,1
MGYG000004722,0,0,0,0,0,0,0
MGYG000004723,0,0,0,0,0,0,0
MGYG000004724,0,0,0,0,0,0,0
MGYG000004725,0,0,0,0,0,0,0
MGYG000004726,1,0,0,0,1,0,1
MGYG000004727,1,0,0,0,0,0,0
MGYG000004728,0,0,0,0,0,0,0
MGYG000004729,1,0,0,0,1,0,1
MGYG000004730,1,0,0,0,0,0,0
MGYG000004731,0,0,0,0,0,0,0
MGYG000004732,1,0,0,0,0,0,0
MGYG000004733,1,0,1,0,0,0,0
MGYG000004734,0,0,0,0,0,0,0
MGYG000004735,1,0,1,0,0,0,0
MGYG000004736,0,0,0,0,0,0,0
MGYG000004737,0,0,1,0,1,1,1
MGYG000004738,0,1,1,1,0,0,0
MGYG000004739,0,1,1,0,0,0,0
MGYG000004740,0,0,1,0,1,0,1
MGYG000004741,0,0,0,0,0,0,0
MGYG000004742,1,0,0,0,0,0,0
MGYG000004743,0,0,0,0,0,0,0
MGYG000004744,1,0,0,1,1,0,1
MGYG000004745,0,0,0,0,0,0,0
MGYG000004746,1,0,0,0,0,1,1
MGYG000004747,1,0,1,0,0,0,0
MGYG000004748,1,0,1,0,1,0,1
MGYG000004749,0,0,0,0,0,0,0
MGYG000004750,0,0,0,0,0,0,0
MGYG000004751,0,0,1,0,0,0,0
MGYG000004752,0,0,0,0,0,0,0
MGYG000004753,0,0,0,0,0,0,0
MGYG000004754,0,1,1,1,0,0,0
MGYG000004755,0,0,1,0,1,0,1
MGYG000004756,0,0,1,0,1,0,1
MGYG000004757,0,0,1,0,0,0,0
MGYG000004758,0,0,1,0,1,1,1
MGYG000004759,0,0,1,0,0,0,0
MGYG000004760,0,0,0,0,0,0,0
MGYG000004761,0,0,0,0,0,0,0
MGYG000004762,1,0,0,0,0,1,1
MGYG000004763,1,0,1,1,1,1,1
MGYG000004764,1,0,0,0,0,0,0
MGYG000004765,1,0,0,0,0,0,0
MGYG000004766,0,0,0,0,0,0,0
MGYG000004767,0,0,0,0,1,1,1
MGYG000004768,0,0,1,0,0,0,0
MGYG000004769,1,0,0,1,0,0,0
MGYG000004770,0,0,1,0,1,0,1
MGYG000004771,0,0,0,0,0,0,0
MGYG000004772,0,0,0,0,0,0,0
MGYG000004773,0,0,1,0,0,0,1
MGYG000004774,1,0,0,0,0,0,0
MGYG000004775,1,0,0,0,0,1,1
MGYG000004776,0,0,0,0,0,0,1
MGYG000004777,1,0,0,0,0,0,0
MGYG000004778,0,0,0,0,0,0,0
MGYG000004779,0,0,0,0,0,0,0
MGYG000004780,0,1,1,0,0,0,1
MGYG000004781,1,0,1,0,1,0,1
MGYG000004782,0,0,1,0,0,0,0
MGYG000004783,0,0,0,0,0,0,1
MGYG000004784,0,0,0,0,0,0,0
MGYG000004785,1,0,1,0,0,0,0
MGYG000004786,0,0,0,0,0,0,0
MGYG000004787,1,0,0,0,0,1,1
MGYG000004788,0,0,0,0,1,0,1
MGYG000004789,0,0,1,0,0,0,0
MGYG000004790,0,0,1,0,0,0,0
MGYG000004791,0,0,0,0,0,0,0
MGYG000004792,0,0,0,0,0,0,0
MGYG000004793,0,0,1,0,0,0,0
MGYG000004794,0,0,0,0,0,0,0
MGYG000004795,0,0,0,0,0,0,0
MGYG000004796,0,0,1,1,0,0,0
MGYG000004797,0,0,1,1,1,0,1
MGYG000004798,0,0,0,0,1,0,1
MGYG000004799,0,0,1,0,0,0,0
MGYG000004800,0,0,0,0,0,0,0
MGYG000004801,1,0,1,0,0,0,0
MGYG000004802,0,0,0,0,0,0,0
MGYG000004803,0,0,0,0,0,0,0
MGYG000004804,1,0,1,1,0,0,1
MGYG000004805,0,0,1,0,0,1,1
MGYG000004806,1,0,0,0,0,1,1
MGYG000004807,0,0,0,0,0,0,0
MGYG000004808,0,0,1,0,0,1,1
MGYG000004809,1,0,0,0,0,0,1
MGYG000004810,0,0,0,0,0,0,0
MGYG000004811,0,0,0,0,0,0,0
MGYG000004812,1,0,1,1,1,0,1
MGYG000004813,0,0,0,1,0,0,0
MGYG000004814,0,0,0,0,0,1,1
MGYG000004815,0,0,1,0,1,0,1
MGYG000004816,1,0,0,1,1,0,1
MGYG000004817,0,0,0,0,0,0,0
MGYG000004818,0,0,0,0,0,0,0
MGYG000004819,1,0,1,0,0,0,0
MGYG000004820,0,0,1,1,0,0,0
MGYG000004821,0,0,0,0,0,0,0
MGYG000004822,1,0,1,0,0,0,0
MGYG000004823,1,0,1,0,0,0,0
MGYG000004824,0,0,1,0,0,0,1
MGYG000004825,0,1,1,0,0,0,0
MGYG000004826,0,0,0,0,0,0,0
MGYG000004827,0,0,0,0,0,0,0
MGYG000004828,1,0,1,1,1,0,1
MGYG000004829,0,1,1,1,0,0,0
MGYG000004830,1,0,1,1,1,0,1
MGYG000004831,0,0,0,0,0,0,0
MGYG000004832,0,0,1,0,0,1,1
MGYG000004833,0,0,1,0,0,0,0
MGYG000004834,0,0,0,0,0,0,0
MGYG000004835,0,0,0,0,0,0,0
MGYG000004836,0,0,1,0,1,0,1
MGYG000004837,0,1,1,0,0,0,1
MGYG000004838,0,0,0,0,0,0,0
MGYG000004839,1,0,1,0,0,0,0
MGYG000004840,0,0,0,0,0,0,0
MGYG000004841,0,0,1,1,1,0,1
MGYG000004842,1,0,0,0,0,0,0
MGYG000004843,1,0,0,0,0,0,0
MGYG000004844,0,0,0,0,1,0,1
MGYG000004845,1,0,1,0,0,0,0
MGYG000004846,1,0,0,0,0,0,0
MGYG000004847,1,0,0,0,1,0,1
MGYG000004848,1,0,0,0,0,1,1
MGYG000004849,1,0,0,0,0,1,1
MGYG000004850,1,0,0,0,0,0,0
MGYG000004851,1,0,0,0,0,0,0
MGYG000004852,0,0,0,0,1,0,1
MGYG000004853,0,0,1,0,0,0,1
MGYG000004854,0,0,0,0,1,0,1
MGYG000004855,1,0,0,0,0,0,0
MGYG000004856,0,0,0,0,0,0,0
MGYG000004857,0,0,0,0,0,0,0
MGYG000004858,1,0,0,0,0,0,0
MGYG000004859,0,0,0,0,1,0,1
MGYG000004860,0,0,0,0,1,0,1
MGYG000004861,0,0,1,0,1,1,1
MGYG000004862,0,0,0,0,0,0,0
MGYG000004863,1,0,0,0,0,0,0
MGYG000004864,1,0,0,1,1,0,1
MGYG000004865,0,0,0,0,0,0,0
MGYG000004866,1,0,0,0,1,0,1
MGYG000004867,0,0,0,0,0,0,0
MGYG000004868,0,0,0,0,0,0,0
MGYG000004869,1,0,1,0,0,1,1
MGYG000004870,0,0,1,0,0,0,0
MGYG000004871,0,0,1,1,1,1,1
MGYG000004872,0,0,0,0,0,0,0
MGYG000004873,1,0,0,1,0,0,0
MGYG000004874,1,0,0,0,0,0,0
MGYG000004875,0,0,0,0,1,0,1
MGYG000004876,1,0,1,1,0,0,1
MGYG000004877,0,0,1,0,0,0,0
MGYG000004878,1,0,1,1,0,0,0
MGYG000004879,0,0,0,0,1,0,1
MGYG000004880,0,0,1,0,0,0,1
MGYG000004881,0,0,0,0,0,0,0
MGYG000004882,0,0,0,0,0,0,0
MGYG000004883,0,1,1,0,0,0,0
MGYG000004884,1,0,1,0,0,0,0
MGYG000004885,0,0,1,0,0,0,1
MGYG000004886,0,0,0,0,0,0,0
MGYG000004887,0,0,0,0,1,0,1
MGYG000004888,1,1,0,1,0,0,0
MGYG000004889,0,0,0,0,0,1,1
MGYG000004890,0,0,0,0,0,0,0
MGYG000004891,0,0,1,0,0,0,0
MGYG000004892,0,0,0,0,0,0,0
MGYG000004893,1,0,1,1,1,0,1
MGYG000004894,1,1,1,1,0,0,0
MGYG000004895,0,0,0,0,0,0,0
MGYG000004896,0,0,0,0,0,1,1
MGYG000004897,1,0,0,0,0,0,0
MGYG000004898,0,0,0,0,1,0,1
MGYG000004899,1,0,1,1,0,0,1
MGYG000004900,1,0,0,0,0,1,1
MGYG000004901,1,0,0,1,0,0,0
MGYG000004902,1,0,0,0,1,0,1
MGYG000004903,1,0,0,0,1,0,1
MGYG000004904,0,0,0,0,0,0,0
MGYG000004905,0,0,0,0,0,0,0
